POST_TRANSACTION_ACCOUNT_BALANCES,AMOUNT,BOOKING_DATE,CURRENCY_CODE,EXTERNAL_ID,ID,PARENT_ACCOUNT_KEY,
"{
  ""total_balance"": 50050.74
}",-2.4,2025-02-18 06:30:58.000 +0800,SGD,,14535815,8a8e8eef9074cd310190785f99bc6a3b,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c01951609384d12f3"",
  ""external_reference_id"": ""585048810569786-1739860257000""
}"
"{
  ""total_balance"": 20096.24
}",-4.14,2025-02-18 06:56:58.000 +0800,SGD,,14536349,8a8e8ef694ec19c60194ee1bb3f54b19,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019516210731621d"",
  ""external_reference_id"": ""385048826175545-1739861817000""
}"
"{
  ""total_balance"": 416.74
}",-2.69,2025-02-18 05:49:39.000 +0800,SGD,,14535032,8a8e8e9594d292430194d56601b22e72,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019515e367600a9b"",
  ""external_reference_id"": ""465048785787111-1739857778000""
}"
"{
  ""total_balance"": 40005.53
}",-3.66,2025-02-18 05:20:59.000 +0800,SGD,,14534400,8a8e8fbd917124520191729c63ae1208,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f019515c9286b06f1"",
  ""external_reference_id"": ""465048768571993-1739856058000""
}"
"{
  ""total_balance"": 19941.54
}",-3.93,2025-02-18 05:12:57.000 +0800,SGD,,14534198,8a8e8f30906fc3540190740a31cf31b3,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f019515c1ca8d04c9"",
  ""external_reference_id"": ""585048763754861-1739855575000""
}"
"{
  ""total_balance"": 20316.6
}",-3.99,2025-02-18 06:33:55.000 +0800,SGD,,14535886,8a8e8f3f906a8d6b01906dee68bf58bb,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a0195160bebf01450"",
  ""external_reference_id"": ""385048812323204-1739860434000""
}"
"{
  ""total_balance"": 58.62
}",-2.14,2025-02-18 07:25:53.000 +0800,SGD,,14536816,8a8e8ebf94d789000194d953d6a1405b,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f0195163b7f37204b"",
  ""external_reference_id"": ""585048843512894-1739863552000""
}"
"{
  ""total_balance"": 37.36
}",-2.85,2025-02-18 06:34:48.000 +0800,SGD,,14535913,8a8e8ec791a4f00f0191a874881918ef,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c0195160cb987141c"",
  ""external_reference_id"": ""385048812860690-1739860486000""
}"
"{
  ""total_balance"": 88.14
}",-3.95,2025-02-18 06:43:08.000 +0800,SGD,,14536095,8a8e8e1494f66ed90194fb00af6c0214,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019516145b2a5f5c"",
  ""external_reference_id"": ""465048817864147-1739860987000""
}"
"{
  ""total_balance"": 15170.46
}",-5.66,2025-02-18 05:23:04.000 +0800,SGD,,14534457,8a8e8e2592f362810192f5c1428f6423,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515cb0deb057e"",
  ""external_reference_id"": ""585048769813516-1739856182000""
}"
"{
  ""total_balance"": 5.78
}",-5.31,2025-02-18 05:37:36.000 +0800,SGD,,14534771,8a8e8ede94e1e2e30194e537bb6e6a9b,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019515d85bb95110"",
  ""external_reference_id"": ""385048778540841-1739857054000""
}"
"{
  ""total_balance"": 167.08
}",-1.73,2025-02-18 05:20:36.000 +0800,SGD,,14534390,8a8e8e5392ee5a040192f4dc5f4e64a0,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f019515c8cede06d3"",
  ""external_reference_id"": ""585048768349013-1739856035000""
}"
"{
  ""total_balance"": 994.13
}",-3.7,2025-02-18 05:35:24.000 +0800,SGD,,14534736,8a8e8f8a94dcbfe80194debf59934c07,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019515d65afe508d"",
  ""external_reference_id"": ""305048777233784-1739856923000""
}"
"{
  ""total_balance"": 3247.04
}",-3.02,2025-02-18 06:44:13.000 +0800,SGD,,14536113,8a8e8fdc91f728fb0191faab9c3a1e26,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f01951615594a183a"",
  ""external_reference_id"": ""305048818511042-1739861052000""
}"
"{
  ""total_balance"": 48.66
}",-4.09,2025-02-18 05:45:24.000 +0800,SGD,,14534948,8a8e8ef694ec19c60194eea96739046f,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515df816509a2"",
  ""external_reference_id"": ""465048783221954-1739857523000""
}"
"{
  ""total_balance"": 1100.04
}",-1.59,2025-02-18 05:26:17.000 +0800,SGD,,14534515,8a8e8f1894d1f6aa0194d547aec22900,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515ce004c04f7"",
  ""external_reference_id"": ""385048771751447-1739856376000""
}"
"{
  ""total_balance"": 19281.57
}",-1.19,2025-02-18 07:01:09.000 +0800,SGD,,14536440,8a8e8e478a424a66018a496de76f3db5,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c2901951624db561aba"",
  ""external_reference_id"": ""385048828685047-1739862068000""
}"
"{
  ""total_balance"": 24.26
}",-1.66,2025-02-18 05:15:41.000 +0800,SGD,,14534257,8a8e8e229500cfa80195027b738a5133,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019515c44d8503f5"",
  ""external_reference_id"": ""305048765409675-1739855740000""
}"
"{
  ""total_balance"": 1692.49
}",-7.91,2025-02-18 05:37:01.000 +0800,SGD,,14534764,8a8e8fda94f111c10194f34155326a12,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515d7d4470916"",
  ""external_reference_id"": ""585048778196343-1739857020000""
}"
"{
  ""total_balance"": 4328.28
}",-4.64,2025-02-18 05:13:24.000 +0800,SGD,,14534206,8a8e8e8d94d7521f0194d98b31015536,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515c234b40219"",
  ""external_reference_id"": ""385048764029222-1739855603000""
}"
"{
  ""total_balance"": 41534.78
}",-4.53,2025-02-18 05:26:25.000 +0800,SGD,,14534516,8a8e8e9094b345930194b4ee5cd3430d,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019515ce20e14e65"",
  ""external_reference_id"": ""385048771848884-1739856384000""
}"
"{
  ""total_balance"": 9.99
}",-0.01,2025-02-18 06:34:08.000 +0800,SGD,,14535894,8a8e8e0d950ff7be019514a40a090ef4,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a0195160c2107146e"",
  ""external_reference_id"": ""305048812444009-1739860444000""
}"
"{
  ""total_balance"": 980.6
}",-4.89,2025-02-18 05:14:22.000 +0800,SGD,,14534232,8a8e8f6294d648a70194d6d9e3462e18,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515c3173e0246"",
  ""external_reference_id"": ""305048764600228-1739855660000""
}"
"{
  ""total_balance"": 49895.9
}",-4.06,2025-02-18 05:41:34.000 +0800,SGD,,14534863,8a8e8e3693a7f0af0193ab9298981172,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019515dbfd9e51eb"",
  ""external_reference_id"": ""385048780906109-1739857292000""
}"
"{
  ""total_balance"": 51.27
}",-3,2025-02-18 05:16:19.000 +0800,SGD,,14534277,8a8e8e2a94fb9cb50194ffb2076c6c44,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515c4df5603cb"",
  ""external_reference_id"": ""585048765763892-1739855777000""
}"
"{
  ""total_balance"": 560.57
}",-2.38,2025-02-18 05:30:54.000 +0800,SGD,,14534635,8a8e8f4693dff03b0193e4c3cffd1a50,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515d23ac30743"",
  ""external_reference_id"": ""465048774533467-1739856653000""
}"
"{
  ""total_balance"": 90.47
}",-2.58,2025-02-18 05:43:38.000 +0800,SGD,,14534912,8a8e8e2394f15e540194f26c32d61c3c,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c29019515dde3010a91"",
  ""external_reference_id"": ""305048782170220-1739857417000""
}"
"{
  ""total_balance"": 231.18
}",-6.7,2025-02-18 06:15:01.000 +0800,SGD,,14535487,8a8e8e879097b3d201909805fae00baf,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019515faa01358a2"",
  ""external_reference_id"": ""585048800994756-1739859299000""
}"
"{
  ""total_balance"": 89.26
}",-3.97,2025-02-18 07:03:10.000 +0800,SGD,,14536479,8a8e8fa394fb927e0194ff9c71a065c1,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b01951626b2f3639a"",
  ""external_reference_id"": ""585048829888630-1739862189000""
}"
"{
  ""total_balance"": 193.3
}",-2.82,2025-02-18 05:56:01.000 +0800,SGD,,14535130,8a8e8f7d94d648ab0194dade55dc16ff,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019515e938e20ba6"",
  ""external_reference_id"": ""585048789587291-1739858159000""
}"
"{
  ""total_balance"": 74.17
}",-3.81,2025-02-18 06:56:37.000 +0800,SGD,,14536343,8a8e8fb594d7805a0194da9c0ff8522f,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b01951620b36061ff"",
  ""external_reference_id"": ""305048825951999-1739861795000""
}"
"{
  ""total_balance"": 2340.64
}",-4.66,2025-02-18 06:05:51.000 +0800,SGD,,14535323,8a8e8f7d94d648ab0194dbff01605105,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515f23bbd0d84"",
  ""external_reference_id"": ""585048795499027-1739858750000""
}"
"{
  ""total_balance"": 41.92
}",-4,2025-02-18 05:39:47.000 +0800,SGD,,14534824,8a8e8ebf94d789000194d8de76312237,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515da5ce80827"",
  ""external_reference_id"": ""305048779863441-1739857186000""
}"
"{
  ""total_balance"": 49.78
}",-5.8,2025-02-18 07:39:39.000 +0800,SGD,,14537038,8a8e8f6290e116a70190e3c290a85ec6,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""KOPITIAM @SEMBMRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019516481c762176"",
  ""external_reference_id"": ""465048851783534-1739864378000""
}"
"{
  ""total_balance"": 2294.57
}",-4.52,2025-02-18 07:26:00.000 +0800,SGD,,14536822,8a8e8e099456cdb8019458d08a1825b9,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b0195163b9d366785"",
  ""external_reference_id"": ""305048843594866-1739863559000""
}"
"{
  ""total_balance"": 9989.79
}",-4.76,2025-02-18 05:26:14.000 +0800,SGD,,14534513,8a8e8fa794f14a320194f43ded463462,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019515cdf6e00655"",
  ""external_reference_id"": ""385048771731629-1739856373000""
}"
"{
  ""total_balance"": 979.07
}",-2.59,2025-02-18 05:29:27.000 +0800,SGD,,14534595,8a8e8ecb906aabaf01906d21b5b5622a,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019515d0e5b706f3"",
  ""external_reference_id"": ""305048773655192-1739856565000""
}"
"{
  ""total_balance"": 19904.24
}",-2.38,2025-02-18 05:17:20.000 +0800,SGD,,14534304,8a8e8f059494291d019497485c002bde,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515c5ce1f0407"",
  ""external_reference_id"": ""305048766368610-1739855839000""
}"
"{
  ""total_balance"": 1581.9
}",-3.91,2025-02-18 07:05:46.000 +0800,SGD,,14536532,8a8e8f1894d1f6aa0194d6146d7a6ab7,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c290195162916371be7"",
  ""external_reference_id"": ""465048831455974-1739862345000""
}"
"{
  ""total_balance"": 20099.23
}",-2.38,2025-02-18 06:56:16.000 +0800,SGD,,14536340,8a8e8f2c8a3e441f018a3edaea5f1aa3,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a0195162061bd1985"",
  ""external_reference_id"": ""585048825740716-1739861774000""
}"
"{
  ""total_balance"": 102.7
}",-3,2025-02-18 07:05:11.000 +0800,SGD,,14536517,8a8e8ec494d79efe0194d91df13f2ff7,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c29019516288af71bb0"",
  ""external_reference_id"": ""465048831093383-1739862309000""
}"
"{
  ""total_balance"": 166.51
}",-4.08,2025-02-18 05:56:12.000 +0800,SGD,,14535133,8a8e8fda94f111c10194f5640a4c004a,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019515e964010bb5"",
  ""external_reference_id"": ""585048789711145-1739858171000""
}"
"{
  ""total_balance"": 1994.04
}",-4.04,2025-02-18 06:14:38.000 +0800,SGD,,14535478,8a8e8f17907df215019080dbedcc15b6,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c29019515fa45171048"",
  ""external_reference_id"": ""385048800766030-1739859277000""
}"
"{
  ""total_balance"": 11.48
}",-3.16,2025-02-18 05:15:58.000 +0800,SGD,,14534264,8a8e8ebe94f682d40194f8c0d86a5f60,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515c48dce029e"",
  ""external_reference_id"": ""305048765560412-1739855757000""
}"
"{
  ""total_balance"": 7727.4
}",-3.93,2025-02-18 07:23:10.000 +0800,SGD,,14536748,8a8e8ecb906aabaf019070cd45350423,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c290195163902da1eed"",
  ""external_reference_id"": ""305048841885937-1739863389000""
}"
"{
  ""total_balance"": 8.7
}",-1.29,2025-02-18 05:19:26.000 +0800,SGD,,14534354,8a8e8f7994ec37ec0194efca9db1524b,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515c7ba1b0443"",
  ""external_reference_id"": ""585048767643494-1739855964000""
}"
"{
  ""total_balance"": 2105.78
}",-4.09,2025-02-18 05:59:26.000 +0800,SGD,,14535211,8a8e8fb594d7805a0194d9d3486465fb,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f019515ec5ae80f99"",
  ""external_reference_id"": ""465048791651312-1739858365000""
}"
"{
  ""total_balance"": 1219.62
}",-5.61,2025-02-18 05:13:58.000 +0800,SGD,,14534221,8a8e8ebf94d789000194d957f18b4131,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f019515c2bc00050a"",
  ""external_reference_id"": ""305048764365496-1739855637000""
}"
"{
  ""total_balance"": 20.13
}",-1.93,2025-02-18 06:45:33.000 +0800,SGD,,14536139,8a8e8e2394f15e540194f515f2136bde,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a0195161693ba16eb"",
  ""external_reference_id"": ""465048819329494-1739861132000""
}"
"{
  ""total_balance"": 2358.97
}",-2.4,2025-02-18 07:28:29.000 +0800,SGD,,14536888,8a8e8e1d925e22a2019262ca972e0078,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c290195163de3332023"",
  ""external_reference_id"": ""305048845080493-1739863708000""
}"
"{
  ""total_balance"": 233
}",-1.29,2025-02-18 06:39:56.000 +0800,SGD,,14536017,8a8e8e1c941dece0019421fd9a8e1052,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019516116e4e1528"",
  ""external_reference_id"": ""585048815929701-1739860795000""
}"
"{
  ""total_balance"": 280.58
}",-17.6,2025-02-18 07:34:17.000 +0800,SGD,,14536990,8a8e8e0794f00b650194f4ede07a25eb,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""KFC NEX 664"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019516432f471fd4"",
  ""external_reference_id"": ""385048848554566-1739864055000""
}"
"{
  ""total_balance"": 62170.99
}",-1.19,2025-02-18 06:15:30.000 +0800,SGD,,14535500,8a8e8e178a67809d018a697770dd63f7,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019515fb11c358cf"",
  ""external_reference_id"": ""585048801290660-1739859329000""
}"
"{
  ""total_balance"": 903.48
}",-3.66,2025-02-18 07:29:27.000 +0800,SGD,,14536911,8a8e8f3f94ec23de0194ed90cf0926ef,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a0195163ec49f1fa0"",
  ""external_reference_id"": ""465048845667845-1739863766000""
}"
"{
  ""total_balance"": 38.42
}",-5.53,2025-02-18 06:21:17.000 +0800,SGD,,14535622,8a8e8f6194d793260194d8e9e0b623aa,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fec95151e1f019516005ca513d4"",
  ""external_reference_id"": ""385048804757563-1739859676000""
}"
"{
  ""total_balance"": 566.82
}",-4.69,2025-02-18 05:27:28.000 +0800,SGD,,14534534,8a8e8e8d94d7521f0194d8d520851f4a,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515cf18400673"",
  ""external_reference_id"": ""465048772471192-1739856447000""
}"
"{
  ""total_balance"": 50168.95
}",-10,2025-02-18 07:28:01.000 +0800,SGD,,14536873,8a8e8fe792161118019218e33b973a91,"{
  ""card_acceptor"": {
    ""mcc"": 4814,
    ""name"": ""CIRCLES.LIFE"",
    ""street"": ""WWW.CIRCLES.L SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a0195163d760e1f03"",
  ""external_reference_id"": ""465048844801193-1739863680000""
}"
"{
  ""total_balance"": 92.31
}",-4.04,2025-02-18 05:21:29.000 +0800,SGD,,14534415,8a8e8f1894d1f6aa0194d4efa57a08f8,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff595154c29019515c99c42053f"",
  ""external_reference_id"": ""385048768882562-1739856088000""
}"
"{
  ""total_balance"": 0.99
}",-0.01,2025-02-18 07:37:59.000 +0800,SGD,,14537025,8a8e8ff595154c290195163ed3552090,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8ff595154c2901951646940921db"",
  ""external_reference_id"": ""385048850775831-1739864277000""
}"
"{
  ""total_balance"": 161.54
}",-4.27,2025-02-18 05:14:06.000 +0800,SGD,,14534227,8a8e8f0c8a007e3f018a0905cd2910a1,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8fc49515611a019515c2d97b0353"",
  ""external_reference_id"": ""465048764453834-1739855645000""
}"
"{
  ""total_balance"": 54.7
}",-3.32,2025-02-18 05:32:26.000 +0800,SGD,,14534661,8a8e8f6194d793260194db8c76bc0922,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3795156b57019515d3a378068f"",
  ""external_reference_id"": ""385048775454528-1739856745000""
}"
"{
  ""total_balance"": 995.36
}",-3.32,2025-02-18 06:16:34.000 +0800,SGD,,14535522,8a8e8e0493aca11e0193b0cc452619a3,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8edb9515561c019515fc0b500fc5"",
  ""external_reference_id"": ""385048801928490-1739859391000""
}"
